"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00053261","2020-05-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  111",",,H","  -17",",,H",,,,,,,,,,,"  106",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-05-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  183",",,H","   61",",,H",,,,,,,,,,,"  150",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-05-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,H,0800","    0",",,H","    0",",,H","  194",",,H","   50",",,H",,,,,,,,,,,"  100",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-05-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  194",",,H","   78",",,H",,,,,,,,,,,"  133",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-05-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  256",",,H","  100",",,H",,,,,,,,,,,"  150",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-05-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   46",",,H,0800","    0",",,H","    0",",,H","  228",",,H","   78",",,H",,,,,,,,,,,"  150",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-06-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,H,0800","    0",",,H","    0",",,H","  233",",,H","   78",",,H",,,,,,,,,,,"  172",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-06-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,H,0800","    0",",,H","    0",",,H","  244",",,H","  106",",,H",,,,,,,,,,,"  150",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-06-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  233",",,H","   89",",,H",,,,,,,,,,,"  133",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-06-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  244",",,H","   72",",,H",,,,,,,,,,,"  178",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
