"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00418040","2020-05-25","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  339",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00418040","2020-05-26","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    5",",,H,0600",,,,,"  194",",,H","   89",",,H",,,,,,,,,,,,,"  100",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-05-27","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  289",",,H","   78",",,H",,,,,,,,,,,,,"  128",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-05-28","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  300",",,H","  111",",,H",,,,,,,,,,,,,"  156",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-05-29","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  294",",,H","  133",",,H",,,,,,,,,,,,,"  156",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-05-30","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  339",",,H","  122",",,H",,,,,,,,,,,,,"  183",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-05-31","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  344",",,H","  156",",,H",,,,,,,,,,,,,"  167",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-06-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  339",",,H","  150",",,H",,,,,,,,,,,,,"  156",",,H,0600",,,,,,,,,,,,,,
"USC00418040","2020-06-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  344",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00418040","2020-06-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,H,0600",,,,,"  367",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00418040","2020-06-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    8",",,H,0600",,,,,"  400",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,
